ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
TG5295	5295	TG	Plant	ANPP	switchgrass genotypic variation, c4 grass, functional trait	g/m2	Event		2011	2011	2011-01-01	2011?	2011	2011-12-31	1	Johnson, Kiniry, Fay	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5296	5296	TG	Plant	tiller number	switchgrass genotypic variation, c4 grass, functional trait	count	Event		2011	2011	2011-01-01	2011?	2011	2011-12-31	1	Johnson, Kiniry, Fay	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5297	5297	TG	Plant	tiller mass	switchgrass genotypic variation, c4 grass, functional trait	g/tiller	Event		2011	2011	2011-01-01	2011?	2011	2011-12-31	1	Johnson, Kiniry, Fay	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5298	5298	TG	Plant	leaf net CO2 assimilation	switchgrass genotypic variation, c4 grass, functional trait	umol/m2/s	Event		2011	2011	2011-01-01	2011?	2011	2011-12-31	1	Johnson, Kiniry, Fay	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5299	5299	TG	Plant	leaf stomatal conductance to water vapour	switchgrass genotypic variation, c4 grass, functional trait	mmol/m2/s	Event		2011	2011	2011-01-01	2011?	2011	2011-12-31	1	Johnson, Kiniry, Fay	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	leaf stomatal conductance to water vapour	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5300	5300	TG	Plant	intrinsic water use efficiency	switchgrass genotypic variation, c4 grass, functional trait	umol/mmol	Event		2011	2011	2011-01-01	2011?	2011	2011-12-31	1	Johnson, Kiniry, Fay	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	water use efficiency	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5301	5301	TG	Plant	photochemical quenching of PSII	switchgrass genotypic variation, c4 grass, functional trait	qP	Event		2011	2011	2011-01-01	2011?	2011	2011-12-31	1	Johnson, Kiniry, Fay	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	photochemical quenching of PSII	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5302	5302	TG	Plant	PSII efficiency	switchgrass genotypic variation, c4 grass, functional trait	psi(PSII)	Event		2011	2011	2011-01-01	2011?	2011	2011-12-31	1	Johnson, Kiniry, Fay	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	PSII efficiency	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5303	5303	TG	Plant	leaf mass/unit leaf area	switchgrass genotypic variation, c4 grass, functional trait	g/m2	Event		2011	2011	2011-01-01	2011?	2011	2011-12-31	1	Johnson, Kiniry, Fay	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Leaf area index, live, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5304	5304	TG	Plant	leaf C	switchgrass genotypic variation, c4 grass, functional trait	g/kg	Event		2011	2011	2011-01-01	2011?	2011	2011-12-31	1	Johnson, Kiniry, Fay	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon in plant fraction, plant tissue	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5305	5305	TG	Plant	leaf N	switchgrass genotypic variation, c4 grass, functional trait	g/kg	Event		2011	2011	2011-01-01	2011?	2011	2011-12-31	1	Johnson, Kiniry, Fay	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen in plant fraction, plant tissue	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5306	5306	TG	Plant	fresh weight	creosote morphological traits	kg	Event		2016	2016	2016-01-01	2016	2016	2016-12-31	1	Kim, Kiniry	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5307	5307	TG	Plant	dry weight	creosote morphological traits	kg	Event		2016	2016	2016-01-01	2016	2016	2016-12-31	1	Kim, Kiniry	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5308	5308	TG	Plant	height	creosote morphological traits	m	Event		2016	2016	2016-01-01	2016	2016	2016-12-31	1	Kim, Kiniry	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5309	5309	TG	Plant	crown diameter	creosote morphological traits	m	Event		2016	2016	2016-01-01	2016	2016	2016-12-31	1	Kim, Kiniry	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5310	5310	TG	Plant	leaf area index	creosote morphological traits		Event		2016	2016	2016-01-01	2016	2016	2016-12-31	1	Kim, Kiniry	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Leaf area index, live, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5311	5311	TG	Plant	light extinction coefficient	creosote morphological traits		Event		2016	2016	2016-01-01	2016	2016	2016-12-31	1	Kim, Kiniry	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	light extinction coefficient	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5312	5312	TG	Plant	stem diameter tiller	creosote morphological traits, largest tiller	mm	Event		2016	2016	2016-01-01	2016	2016	2016-12-31	1	Kim, Kiniry	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5313	5313	TG	Plant	growth ring count	creosote morphological traits	count	Event		2016	2016	2016-01-01	2016	2016	2016-12-31	1	Kim, Kiniry	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	growth ring count	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5314	5314	TG	Plant	growth rate	creosote morphological traits	cm/count??	Event		2016	2016	2016-01-01	2016	2016	2016-12-31	1	Kim, Kiniry	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	growth rate	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5315	5315	TG	Plant	species list	flora checklist		Event		2015	2015	2015-01-01	2016	2016	2016-12-31	2	Singhurst, Merkord, Quast	??	website				Open	Vegetation	new ecology	species list	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5316	5316	TG	Plant	biomass	switchgrass, Mxg	Mg/ha	Yearly?	1 year	2009	2009	2009-01-01	2015	2015	2015-12-31	7	Kiniry	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5317	5317	TG	Plant	avg P	switchgrass, Mxg	g/kg	Yearly?	1 year	2009	2009	2009-01-01	2015	2015	2015-12-31	7	Kiniry	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	P	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5318	5318	TG	Plant	avg N	switchgrass, Mxg	g/kg	Yearly?	1 year	2009	2009	2009-01-01	2015	2015	2015-12-31	7	Kiniry	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen, aboveground NPP, plant tissue, yearly, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5319	5319	TG	Plant	avg K	switchgrass, Mxg	g/kg???	Yearly?	1 year	2009	2009	2009-01-01	2015	2015	2015-12-31	7	Kiniry	?					?	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	K	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	
TG5324	5324	TG	Water Quality	E. coli concentration	e coli in stream flow, stormwater runoff	?	?		?			?				Harmel	?					?	Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
TG5325	5325	TG	Water Quality	NO3-N	rain	mg/L	Event		2007	2007	2007-01-01	Present	Present	2012-12-31	6	Smith	excel file	website				Open	Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
TG5326	5326	TG	Water Quality	NH4-N	rain	mg/L	Event		2007	2007	2007-01-01	Present	Present	2012-12-31	6	Smith	excel file	website				Open	Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
TG5327	5327	TG	Water Quality	PO4-P	rain	mg/L	Event		2007	2007	2007-01-01	Present	Present	2012-12-31	6	Smith	excel file	website				Open	Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
TG5328	5328	TG	Water Quality	NO3-N	baseflow	mg/L	Event		2004	2004	2004-01-01	Present	Present	2012-12-31	9	Smith	excel file	website				Open	Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
TG5329	5329	TG	Water Quality	NH4-N	baseflow	mg/L	Event		2004	2004	2004-01-01	Present	Present	2012-12-31	9	Smith	excel file	website				Open	Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
TG5330	5330	TG	Water Quality	PO4-P	baseflow	mg/L	Event		2004	2004	2004-01-01	Present	Present	2012-12-31	9	Smith	excel file	website				Open	Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
TG5331	5331	TG	Water Quality	NO3-N	runoff	mg/L	Event		2000	2000	2000-01-01	Present	Present	2012-12-31	13	Smith	excel file	website				Open	Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
TG5332	5332	TG	Water Quality	NH4-N	runoff	mg/L	Event		2000	2000	2000-01-01	Present	Present	2012-12-31	13	Smith	excel file	website				Open	Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
TG5333	5333	TG	Water Quality	PO4-P	runoff	mg/L	Event		2000	2000	2000-01-01	Present	Present	2012-12-31	13	Smith	excel file	website				Open	Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
TG5334	5334	TG	Soil	H3A-P	soil properties	mg/kg	event		2014	2014	2014-01-01	present	Present			Smith	excel file						Soil			Soil						
TG5335	5335	TG	Soil	H3A-NO3N	soil properties	mg/kg	event		2014	2014	2014-01-01	present	Present			Smith	excel file						Soil			Soil						
TG5336	5336	TG	Soil	H3A-NH4N	soil properties	mg/kg	event		2014	2014	2014-01-01	present	Present			Smith	excel file						Soil			Soil						
TG5337	5337	TG	Soil	H2O-P	soil properties	mg/kg	event		2014	2014	2014-01-01	present	Present			Smith	excel file						Soil			Soil						
TG5338	5338	TG	Soil	H2O-NO3N	soil properties	mg/kg	event		2014	2014	2014-01-01	present	Present			Smith	excel file						Soil			Soil						
TG5339	5339	TG	Soil	N2O-NH4N	soil properties	mg/kg	event		2014	2014	2014-01-01	present	Present			Smith	excel file						Soil			Soil						
TG5340	5340	TG	Soil	1 day CO2	soil properties	mg/kg	event		2014	2014	2014-01-01	present	Present			Smith	excel file						Soil			Soil						
TG5341	5341	TG	Soil	WEOC	soil properties	mg/kg	event		2014	2014	2014-01-01	present	Present			Smith	excel file						Soil			Soil						
TG5342	5342	TG	Soil	WEON	soil properties	mg/kg	event		2014	2014	2014-01-01	present	Present			Smith	excel file						Soil			Soil						
TG5343	5343	TG	Soil	Mehlich 3 P	soil properties	mg/kg	event		2014	2014	2014-01-01	present	Present			Smith	excel file						Soil			Soil						
