LTARSite Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	StartDate	EndDate	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialExtentDescription	PublicAccess
CAF	Meteorology	CafMeteorologyECTower_z	Displacement height	Meters	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_L	Obukhov length	Meters	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_stability_zL	Surface layer stability parameter	unitless	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_latitude	Degree latitude of the site	Degrees	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_longitude	Degree longitude of the site	Degrees	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_rho_d_Avg	Average density of dry air	g m-3	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_rho_a_Avg	Average density of ambient (wet) air	kg m-3	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_door_is_open_Hst	"Binary is the enclosure door is open, 0 is never opened in the 30 minute block"	Integer	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_panel_tmpr_Avg	Temperature of the logger panel	Celsius	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CafMeteorologyECTower_batt_volt_Avg	Average battery voltage for the previous half-hour	Volts	30 min	2017	Present	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CookEastMeterologyJanBollPanEvap_evaporation	Pan evaporation	cm		2016	2016	David Huggins	"csv, nosql"				closed
CAF	Meteorology	CookEastMeterologyJanBollWindNetwork_ws	Wind speed	m s-1		2016	2016	David Huggins	"csv, nosql"				closed
CAF	Hydrology	CookEastHydrologyTileLine_TileNumber		cnt		1/28/2000	Present	Erin Brooks	csv				closed
CAF	Hydrology	CookEastHydrologyTileLine_Duration	surface runoff/subsurface drainage	s		2000-01-28 (CookWest started 2017)	Present	Erin Brooks	csv				closed
CAF	Hydrology	CookEastHydrologyTileLine_Volume	surface runoff/subsurface drainage	L		2000-01-28 (CookWest started 2017)	Present	Erin Brooks	csv				closed
CAF	Hydrology	CookEastHydrologyTileLine_Rate	surface runoff/subsurface drainage	L s-1		2000-01-28 (CookWest started 2017)	Present	Erin Brooks	csv				closed
CAF	Hydrology	_Depth	water table measurement	cm		2012	2013	Erin Brooks	csv				closed
CAF	Hydrology	_N-NO3	nitrate concentration	mg/L N-NO3		1999	Present	Erin Brooks	csv				closed
CAF	Hydrology	_T	Temperature	C		1999	Present	Erin Brooks	csv				closed
CAF	Hydrology	_EC	EC	umhos			Present	Erin Brooks	csv				closed
CAF	Hydrology	_CaDissolved	"Ca, dissolved"	mg/L Ca++			Present	Erin Brooks	csv				closed
CAF	Hydrology	_MgDissolved	"Mg, dissolved"	mg/L Mg++			Present	Erin Brooks	csv				closed
CAF	Hydrology	_NaDissolved	"Na, dissolved"	mg/L Na+			Present	Erin Brooks	csv				closed
CAF	Hydrology	_KDissolved	"K, dissolved"	mg/L K+			Present	Erin Brooks	csv				closed
CAF	Hydrology	_CInorganicDissolved	"inorganic C, dissolved"	mg/L HCO3-			Present	Erin Brooks	csv				closed
CAF	Hydrology	_SulfateDissolved	"sulfate, dissolved"	mg/L SO4--			Present	Erin Brooks	csv				closed
CAF	Hydrology	_ClDissolved	"Cl, dissolved"	mg/L Cl-			Present	Erin Brooks	csv				closed
CAF	Hydrology	_NitrateRunoffSurface	nitrate concentration surface runoff	mg/L N-NO3		2016	Present	Erin Brooks	csv				closed
CAF	Hydrology	_TurbidityRunoffSurface	turbidity surface runoff	mg/L N-NO3		2016	Present	Erin Brooks	csv				closed
CAF	Hydrology	_PhosphorusTotalArtificialDrain	TotalPhosphorus artificial drain	mg/L P		2015	Present	Erin Brooks	csv				closed
CAF	Hydrology	_PhosphorusTotaRunofflSurface	TotalPhosphorus surface runoff	mg/L P		2017	Present	Erin Brooks	csv				closed
CAF	Hydrology	_PhosphorusReactiveDissolvedArtificialDrain	Dissolved Reactive Phosphorus artificial drain	mg/L P		2015	Present	Erin Brooks	csv				closed
CAF	Hydrology	_PhosphorusReactiveDissolvedRunoffSurface	Dissolved Reactive Phosphorus surface runoff	mg/L P		2017	Present	Erin Brooks	csv				closed
CAF	Hydrology	_PhosphorusTotalDissolved	Total dissolved Phosphorus surface runoff/artificial drain	mg/L P		2017	Present	Erin Brooks	csv				closed
CAF	Hydrology	_WaterIsotope	"18-O and 2-H isotope of water samples, Deep and shallow wells, artificial drain"			2012	2013	Erin Brooks	csv				closed
CAF	Geospatial	CookEastGeomorphologyDem_Elevation		m		2000		David Huggins	geotiff				closed
CAF	Geospatial	CookWestGeomorphologyDem_Elevation		m		2016		David Huggins	geotiff				closed
CAF	FarmManagement	CafOperationsFieldManagement_Machinery		unitless	event	2000	Present	David Huggins	excel				closed
CAF	FarmManagement	CafOperationsFieldManagement_Product		unitless	event	2000	Present	David Huggins	excel				closed
CAF	FarmManagement	CafOperationsFieldManagement_Area		m2	event	2000	Present	David Huggins	excel				closed
CAF	FarmManagement	CafOperationsFieldManagement_Volume		L	event	2000	Present	David Huggins	excel				closed
CAF	FarmManagement	CafOperationsFieldManagement_EventType		unitless	event	2000	Present	David Huggins	excel				closed
CAF	Modeling	CafModelingAgroecologicalClasses_DAEC	Dynamic agroecosystem class	unitless	annual	2007	Present	David Huggins	geotiff				closed
CAF	Modeling	CafModelingFlexCropping_Yield	Average estimated crop yield	kg/ha	annual	2017	Present	David Huggins	geotiff				closed
CAF	Modeling	CafModelingFlexCropping_CV	Coefficient of variation of yield	%	annual	2017	Present	David Huggins	geotiff				closed
CAF	Modeling	CafModelingFlexCropping_SoilMoisture	Soil moisture at predicted winter wheat sowing date	m3 m-3	annual	2017	Present	David Huggins	geotiff				closed
CAF	Modeling	CafPlantPhenocam_ImageRgb	RGB Image	unitless	15 min	2017	Present	David Huggins	tiff				closed
CAF	Modeling	CafPlantPhenocam_ImageIR	Infrared image	unitless	15 min	2017	Present	David Huggins	tiff				closed
CAF	Modeling	CafPlantPhenocam_Metadata	Metadata of image files	unitless	15 min	2017	Present	David Huggins	tiff				closed
CAF	Modeling	_	Surface runoff/erosion		daily	2011	2013	Erin Brooks	csv				closed
CAF	Modeling	_	Soil moisture		daily	2011	2013	Erin Brooks	csv				closed
CAF	RemoteSensing	_	NDVI/NDRE RapidEye Imagery		weekly	2009	Present	Erin Brooks	csv				closed
