ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
UCB5468	5468	UCB	BIOMASS CARBOHYDRATE ANALYSIS	Non-fiber Carbohydrates	Non-fiber Carbohydrates	g/kg harvested material	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5469	5469	UCB	BIOMASS CARBOHYDRATE ANALYSIS	Xylan	Xylan	g/kg harvested material	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5470	5470	UCB	BIOMASS ENERGY	Ash	Ash	g/kg dry matter	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5471	5471	UCB	BIOMASS ENERGY	Gross_Calorific_Value	Gross_Calorific_Value	MJ/kg dry matter	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5472	5472	UCB	BIOMASS ENERGY	Volatile_Matter	Volatile_Matter	g/kg dry matter	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5473	5473	UCB	BIOMASS MINERAL ANALYSIS	Al	Aluminum	mg/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5474	5474	UCB	BIOMASS MINERAL ANALYSIS	B	Boron	mg/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5475	5475	UCB	BIOMASS MINERAL ANALYSIS	C	Carbon	g/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon in plant fraction, plant tissue	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5476	5476	UCB	BIOMASS MINERAL ANALYSIS	Ca	Calcium	g/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ca	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5477	5477	UCB	BIOMASS MINERAL ANALYSIS	Cl	Chloride	g/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5478	5478	UCB	BIOMASS MINERAL ANALYSIS	Cu	Copper	mg/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Cu	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5479	5479	UCB	BIOMASS MINERAL ANALYSIS	Fe	Iron	mg/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Fe	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5480	5480	UCB	BIOMASS MINERAL ANALYSIS	K	Potassium	g/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	K	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5481	5481	UCB	BIOMASS MINERAL ANALYSIS	Mg	Magnesium	g/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Mg	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5482	5482	UCB	BIOMASS MINERAL ANALYSIS	Mn	Manganese	mg/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Mn	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5483	5483	UCB	BIOMASS MINERAL ANALYSIS	N	Nitrogen	g/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen, biomass, plant tissue, mean or single measurement	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5484	5484	UCB	BIOMASS MINERAL ANALYSIS	Na	Sodium	g/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Na	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5485	5485	UCB	BIOMASS MINERAL ANALYSIS	P	Phosphorus	g/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Phosphorus	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5486	5486	UCB	BIOMASS MINERAL ANALYSIS	S	Silicon	g/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5487	5487	UCB	BIOMASS MINERAL ANALYSIS	Zn	Zinc	mg/kg	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Zn	Vegetation, Biomass				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5488	5488	UCB	GRAZING PLANTS	Above Ground Biomass	Above Ground Biomass	kg/ha (dry weight)	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5489	5489	UCB	GRAZING PLANTS	Above Ground Biomass C	Above Ground Biomass Carbon	kg C/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon, aboveground live, plant tissue, mean or single measurement	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5490	5490	UCB	GRAZING PLANTS	Above Ground Net Primary Production C	Above Ground Net Primary Production Carbon	kg C/ha/yr	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon, aboveground NPP, plant tissue, yearly, mean or single measurement,	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5491	5491	UCB	GRAZING PLANTS	AGB N	Above Ground Biomass Nitrogen	kg N/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen, aboveground live, plant tissue, mean or single measurement	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5492	5492	UCB	GRAZING PLANTS	ANPP N	Above Ground Net Primary Production Nitrogen	kg N/ha/yr	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen, aboveground NPP, plant tissue, yearly, mean or single measurement	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5493	5493	UCB	GRAZING PLANTS	Below Ground Biomass C	Below Ground Biomass Carbon	kg C/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon, belowground live, plant tissue, mean or single measurement	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5494	5494	UCB	GRAZING PLANTS	Below Ground Net Primary Production C	Below Ground Net Primary Production Carbon	kg C/ha/yr	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon, belowground NPP, plant tissue, yearly, mean or single measurement	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5495	5495	UCB	GRAZING PLANTS	BGB N	Below Ground Biomass Nitrogen	kg N/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen, belowground live, plant tissue, mean or single measurement	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5496	5496	UCB	GRAZING PLANTS	BNPP N	Below Ground Net Primary Production Nitrogen	kg N/ha/yr	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen, belowground NPP, plant tissue, yearly, mean or single measurement	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5497	5497	UCB	GRAZING PLANTS	GroundCoverPct	GroundCoverPct	%	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5498	5498	UCB	GRAZING PLANTS	LAI	Leaf Area Index	surface area leaves/surface area land	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Leaf area index, live, none, mean or single measurement, fraction of land area	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5499	5499	UCB	GRAZING PLANTS	LigninPct	LigninPct	%	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Lignin, biomass, plant tissue, mean or single measurement	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5500	5500	UCB	GRAZING PLANTS	NPct	Nitrogen in Plant Fraction	%	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen in plant fraction, plant tissue	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5501	5501	UCB	GRAZING PLANTS	Standing_Dead	Above Ground Dead Biomass	kg/ha (dry weight)	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground dead, plant tissue, mean or single measurement	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5502	5502	UCB	GRAZING PLANTS	Surface_Litter	Surface_Litter	kg/ha (dry weight)	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, surface litter, plant tissue, mean or single measurement	Vegetation, Grazing				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5503	5503	UCB	HARVEST REMOVAL	Above Ground Biomass	Above Ground Biomass	kg biomass/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5504	5504	UCB	HARVEST REMOVAL	Corn Ear Height	Corn Ear Height	cm	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Ground cover, vegetated, none, mean or single measurement, fraction of land area	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5505	5505	UCB	HARVEST REMOVAL	Grain C	Grain Carbon	kg C/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5506	5506	UCB	HARVEST REMOVAL	Grain Dry Matter	Grain Dry Matter	kg biomass/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Moisture in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5507	5507	UCB	HARVEST REMOVAL	Grain Moisture %	Grain Moisture %	%	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Moisture in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5508	5508	UCB	HARVEST REMOVAL	Grain N	Grain Nitrogen	kg N/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5509	5509	UCB	HARVEST REMOVAL	Harv Res C	Harvest Residue Carbon	kg C/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5510	5510	UCB	HARVEST REMOVAL	Harv Res Dry Matter	Harv Residue Dry Matter	kg biomass/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5511	5511	UCB	HARVEST REMOVAL	Harv Res N	Harvest Residue Nitrogen	kg N/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5512	5512	UCB	HARVEST REMOVAL	HarvRes Moisture %	Harvest Residue Moisture in Plant Fraction	%	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Moisture in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5513	5513	UCB	HARVEST REMOVAL	nonHarv Res C	nonHarvest Residue Carbon	kg C/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5514	5514	UCB	HARVEST REMOVAL	nonHarv Res Dry Matter	nonHarvest Residue Dry Matter	kg biomass/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5515	5515	UCB	HARVEST REMOVAL	nonHarv Res Moisture %	nonHarvest Residue Moisture %	%	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Moisture in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5516	5516	UCB	HARVEST REMOVAL	nonHarv Res N	nonHarvest Residue Nitrogen	kg N/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5517	5517	UCB	HARVEST REMOVAL	Root C	Root Carbon	kg C/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon, belowground live, plant tissue, mean or single measurement	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5518	5518	UCB	HARVEST REMOVAL	Root Dry Matter	Root Dry Matter	kg biomass/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon, belowground live, plant tissue, mean or single measurement	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5519	5519	UCB	HARVEST REMOVAL	Root Moisture %	Root Moisture %	%	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Moisture in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5520	5520	UCB	HARVEST REMOVAL	Root N	Root Nitrogen	kg N/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen, belowground live, plant tissue, mean or single measurement	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5521	5521	UCB	HARVEST REMOVAL	Unit Grain Weight	Unit Grain Weight	mg biomass	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5522	5522	UCB	HARVEST REMOVAL	Above Ground Biomass	Above Ground Biomass	kg biomass/ha	Annual	1 year	1/2/2011	2011-01-02	2011-01-02	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	yes
UCB5523	5523	UCB	HARVEST REMOVAL	Harv Res C	Harvest Residue Carbon	kg C/ha	Annual	1 year	1/2/2011	2011-01-02	2011-01-02	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	yes
UCB5524	5524	UCB	HARVEST REMOVAL	Harv Res Dry Matter	Harv Residue Dry Matter	kg biomass/ha	Annual	1 year	1/2/2011	2011-01-02	2011-01-02	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	yes
UCB5525	5525	UCB	HARVEST REMOVAL	Harv Res N	Harvest Residue Nitrogen	kg N/ha	Annual	1 year	1/2/2011	2011-01-02	2011-01-02	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	yes
UCB5526	5526	UCB	HARVEST REMOVAL	HarvRes Moisture %	Harvest Residue Moisture in Plant Fraction	%	Annual	1 year	1/2/2011	2011-01-02	2011-01-02	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Moisture in plant fraction, plant tissue	Vegetation, Crop, Harvesting				Natural Resources, Earth and Environmental Sciences	biota	yes
UCB5527	5527	UCB	PLANT FRACTION	C	Carbon	kg C/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon in plant fraction, plant tissue	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5528	5528	UCB	PLANT FRACTION	Dry Matter	Dry Matter	kg biomass/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5529	5529	UCB	PLANT FRACTION	Moisture %	Moisture %	%	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Moisture in plant fraction, plant tissue	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5530	5530	UCB	PLANT FRACTION	N	Nitrogen	kg N/ha	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5531	5531	UCB	PLANT FRACTION	Unit Grain Weight	Unit Grain Weight	mg biomass	Annual		4/18/05			Present				Dell	SQL DB	https://agcros-usdaars.opendata.arcgis.com/		8	PAUP	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Kernel weight, plant tissue	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	no
UCB5532	5532	UCB	PLANT FRACTION	C	Carbon	kg C/ha	Annual	1 year	1/2/2011	2011-01-02	2011-01-02	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Carbon in plant fraction, plant tissue	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	yes
UCB5533	5533	UCB	PLANT FRACTION	N	Nitrogen	kg N/ha	Annual	1 year	1/2/2011	2011-01-02	2011-01-02	Present	now	2019-12-31	9	Saporito	Excel Sheets			12	Kepler Lysimeters	Open	Vegetation	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Nitrogen, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	yes
UCB5534	5534	UCB	PHENOLOGY	Phenocam	Phenocam		30 minute	30 minute	9/24/2015	2015-09-24	2015-09-24	Present	now	2019-12-31	4	Saporito	Image Files	https://phenocam.sr.unh.edu/webcam/		3	Hawbecker Phenocam	Open	Phenology	MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction	Biomass, aboveground live, plant tissue, mean or single measurement	Vegetation				Natural Resources, Earth and Environmental Sciences	biota	yes
