ID	RowID	LTARSite.Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	TemporalResolutionStandard	StartDate	StartDateStandard	StartDateAgCROS	EndDate	EndDateStandard	EndDateAgCros	DateDif_yrs	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialRepeats	SpatialDescription	PublicAccess	Network.Category	AgCROS.Table	AgCROS.VarName	NALT.Keywords	subsite	Repo.Name	Model.Name	NALT.Subject	ISO.Topic	Common.Experiment
LMRB4997	4997	LMRB	Water Quality	Suspended Solids		mg/L	Monthly, Event		2011 / 2004			Present	now	2019-12-31	120	USDA-ARS NSL					GCEW / BLW_GWEW - 5 locations; BLW - 19 locations		Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
LMRB4998	4998	LMRB	Water Quality	Turbidity		NTU	Monthly, Event		2011 / 2004			Present	now	2019-12-31	120	USDA-ARS NSL					GCEW / BLW_GWEW - 5 locations; BLW - 19 locations		Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
LMRB4999	4999	LMRB	Water Quality	PO4-P		mg/L	Monthly, Event		2011 / 2004			Present	now	2019-12-31	120	USDA-ARS NSL					GCEW / BLW_GWEW - 5 locations; BLW - 19 locations		Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
LMRB5000	5000	LMRB	Water Quality	NH4-N		mg/L	Monthly, Event		2011 / 2004			Present	now	2019-12-31	120	USDA-ARS NSL					GCEW / BLW_GWEW - 5 locations; BLW - 19 locations		Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
LMRB5001	5001	LMRB	Water Quality	Nox-N		mg/L	Monthly, Event		2011 / 2004			Present	now	2019-12-31	120	USDA-ARS NSL					GCEW / BLW_GWEW - 5 locations; BLW - 19 locations		Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
LMRB5002	5002	LMRB	Water Quality	NO2-N		mg/L	Monthly, Event		2011 / 2004			Present	now	2019-12-31	120	USDA-ARS NSL					GCEW / BLW_GWEW - 5 locations; BLW - 19 locations		Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
LMRB5003	5003	LMRB	Water Quality	NO3-N		mg/L	Monthly, Event		2011 / 2004			Present	now	2019-12-31	120	USDA-ARS NSL					GCEW / BLW_GWEW - 5 locations; BLW - 19 locations		Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
LMRB5004	5004	LMRB	Water Quality	TDOC		mg/L	Monthly, Event		2011 / 2004			Present	now	2019-12-31	120	USDA-ARS NSL					GCEW / BLW_GWEW - 5 locations; BLW - 19 locations		Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
LMRB5005	5005	LMRB	Water Quality	TKN		mg/L	Monthly, Event		2011 / 2004			Present	now	2019-12-31	120	USDA-ARS NSL					GCEW / BLW_GCEW - 5 locations / BLW -  19 locations (filtered and unfiltered)		Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
LMRB5006	5006	LMRB	Water Quality	TP		mg/L	Monthly, Event		2011 / 2004			Present	now	2019-12-31	120	USDA-ARS NSL					GCEW / BLW_GCEW - 5 locations / BLW -  19 locations (filtered and unfiltered)		Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
LMRB5007	5007	LMRB	Water Quality	Chloro-A		mg/L	Monthly, Event		2011 / 2004			Present	now	2019-12-31	120	USDA-ARS NSL					GCEW _GWEW - 5 locations		Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
LMRB5008	5008	LMRB	Water Quality	Chloro-B		mg/L	Monthly, Event		2011 / 2004			Present	now	2019-12-31	120	USDA-ARS NSL					GCEW _GWEW - 5 locations		Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
LMRB5009	5009	LMRB	Water Quality	Chloro-C		mg/L	Monthly, Event		2011 / 2004			Present	now	2019-12-31	120	USDA-ARS NSL					GCEW_GWEW - 5 locations		Water Quality	STEWARDS		Water Quality				Natural Resources, Earth and Environmental Sciences	inlandWaters	
