"","ID","RowID","LTARSite.Code","Category","DataSetVariableName","AttributeDescription","Units","TemporalResolution","TemporalResolutionStandard","StartDate","StartDateStandard","StartDateAgCROS","EndDate","EndDateStandard","EndDateAgCros","DateDif_yrs","ResponsiblePersons","StorageFormat","URLdataAccess","LocationIDoutsideNetwork","SpatialRepeats","SpatialDescription","PublicAccess","Network.Category","AgCROS.Table","AgCROS.VarName","NALT.Keywords","subsite","Repo.Name","Model.Name","NALT.Subject","ISO.Topic","Common.Experiment"
"138","ABS-UF",NA,"ABS-UF","Plant","species cover","pastures, variable stocking rate, NIFA","%","twice yearly","","2016","2016","","Present","now","",NA,"","excel files","",NA,"16","pastures","Open","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","unresolved","Vegetation, Ecology, Biodiversity",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","biota",NA
"139","ABS-UF",NA,"ABS-UF","Plant","species composition","pastures, rangelands, modified-whittaker","categorical","yearly","","2017","2017","","Present","now","",NA,"","excel files","",NA,"3","pastures","Open","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","unresolved","Vegetation, Ecology, Biodiversity",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","biota",NA
"140","ABS-UF",NA,"ABS-UF","Plant","species cover","pastures, rangelands, modified-whittaker","%","yearly","","2017","2017","","Present","now","",NA,"","excel files","",NA,"3","pastures","Open","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","unresolved","Vegetation, Ecology, Biodiversity",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","biota",NA
"141","ABS-UF",NA,"ABS-UF","Plant","nitrogen","biomass, fire plot, aboveground","%","yearly","0 year","2002","2002","","2006","","",0,"","excel files","",NA,"12","plots","Open","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Nitrogen, aboveground live, plant tissue, mean or single measurement","Vegetation",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","biota",NA
"142","ABS-UF",NA,"ABS-UF","Plant","phosphorus","biomass, fire plot, aboveground","%","yearly","0 year","2002","2002","","2006","","",0,"","excel files","",NA,"12","plots","Open","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Phosphorus","Vegetation",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","biota",NA
"143","ABS-UF",NA,"ABS-UF","Plant","carbon","biomass, fire plot, aboveground","%","yearly","0 year","2002","2002","","2006","","",0,"","excel files","",NA,"12","plots","Open","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Carbon, aboveground live, plant tissue, mean or single measurement","Vegetation",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","biota",NA
"144","ABS-UF",NA,"ABS-UF","Plant","nitrogen","biomass, fire plot, aboveground","%","Once","","2011","2011","","2011","","",NA,"","excel files","",NA,"12","plots","Open","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Nitrogen, aboveground live, plant tissue, mean or single measurement","Vegetation",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","biota",NA
"145","ABS-UF",NA,"ABS-UF","Plant","phosphorus","biomass, fire plot, aboveground","%","Once","","2011","2011","","2011","","",NA,"","excel files","",NA,"12","plots","Open","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Phosphorus","Vegetation",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","biota",NA
"146","ABS-UF",NA,"ABS-UF","Plant","carbon","biomass, fire plot, aboveground","%","Once","","2011","2011","","2011","","",NA,"","excel files","",NA,"12","plots","Open","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","Carbon, aboveground live, plant tissue, mean or single measurement","Vegetation",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","biota",NA
"147","ABS-UF",NA,"ABS-UF","Plant","species list","plant list, plant database","categorical","Irregular","","","","","Present","now","2019-12-31",120,"","excel files","",NA,"2","subsites","Open","Vegetation","MeasGrazingPlants, MeasResidueMgt, MeasHarvestFraction","unresolved","Vegetation, Ecology, Biodiversity",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","biota",NA
"148","ABS-UF",NA,"ABS-UF","Rangeland","supplementation","cattle operations, cattle supplements, cubes, hay, feed, mineral, molasses","lb","Irregular","","2006","2006","2006-01-01","Present","now","2019-12-31",14,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","supplements","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"149","ABS-UF",NA,"ABS-UF","Rangeland","cattle movements","stocking density, cattle operations","#head/acre/day","Monthly","1 month","2005","2005","2005-01-01","Present","now","2019-12-31",15,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","stocking density","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"150","ABS-UF",NA,"ABS-UF","Rangeland","cattle medical records","veterinary, medications, body condition","categorical","Irregular","","2004","2004","2004-01-01","Present","now","2019-12-31",16,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","unresolved","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"151","ABS-UF",NA,"ABS-UF","Rangeland","cattle transfers","source, disposal","categorical, count","Irregular","","2004","2004","2004-01-01","Present","now","2019-12-31",16,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","transactions or transfer ","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"152","ABS-UF",NA,"ABS-UF","Rangeland","bull exposure","pregnancy records, cattle operations","breed.days","Irregular","","1994","1994","1994-01-01","Present","now","2019-12-31",26,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","rate pf pregnancy","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"153","ABS-UF",NA,"ABS-UF","Rangeland","pregnancy rate","pregnancy records, cattle operations","%","Irregular","","1994","1994","1994-01-01","Present","now","2019-12-31",26,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","rate pf pregnancy","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"154","ABS-UF",NA,"ABS-UF","Rangeland","weaned calves","pregnancy records, cattle operations","%","Irregular","","1994","1994","1994-01-01","Present","now","2019-12-31",26,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","rate pf pregnancy","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"155","ABS-UF",NA,"ABS-UF","Rangeland","cost of labour","","$/year","Yearly","1 year","1993","1993","1993-01-01","Present","now","2019-12-31",27,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","cost of labor","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"156","ABS-UF",NA,"ABS-UF","Rangeland","cost of operations","cost of feed, fertilizer, medications","$/year","Yearly","1 year","1993","1993","1993-01-01","Present","now","2019-12-31",27,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","costs","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"157","ABS-UF",NA,"ABS-UF","Rangeland","cost per head","cost per cow/bull/weaned calf","$/year","Yearly","1 year","1993","1993","1993-01-01","Present","now","2019-12-31",27,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","costs","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"158","ABS-UF",NA,"ABS-UF","Rangeland","cattle age","individual records, cattle operations","year","Yearly","1 year","1992","1992","1992-01-01","Present","now","2019-12-31",28,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","age","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"159","ABS-UF",NA,"ABS-UF","Rangeland","cattle breed","individual records, cattle operations","categorical","Irregular","","1992","1992","1992-01-01","Present","now","2019-12-31",28,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","breed","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"160","ABS-UF",NA,"ABS-UF","Rangeland","cattle classification","individual records, cattle operations","categorical","Irregular","","1992","1992","1992-01-01","Present","now","2019-12-31",28,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","worth","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"161","ABS-UF",NA,"ABS-UF","Rangeland","cattle demography","births, deaths","count","Irregular","","1992","1992","1992-01-01","Present","now","2019-12-31",28,"","access db","sql server",NA,"80","pastures","Open","Animals","new animals ","demography of herd as births and deaths","Animals, Animal Science, Rangeland",NA,"",NA,"Animal Science and Animal Products","farming",NA
"162","ABS-UF",NA,"ABS-UF","Remote sensing","LIDAR","","","Once","","2006","2006","2006-01-01","2006","2006","2006-12-31",1,"Sclater","point cloud and ESRI GRID","GIS Library",NA,"80","pastures","Open","Remote Sensing","Remote Sensing","","Remote Sensing",NA,"ARS Imagery Server",NA,"Research, Technology and Engineering","imageryBaseMapsEarthCover",NA
"163","ABS-UF",NA,"ABS-UF","Remote sensing","aerial photos","drone imagery","variable, pixel, 2 cm2","Yearly","","2017","2017","2017-01-01","Present","now","2019-12-31",3,"Sclater",".tif files","GIS Library",NA,"80","pastures","Open","Remote Sensing","Remote Sensing","","Remote Sensing",NA,"ARS Imagery Server",NA,"Research, Technology and Engineering","imageryBaseMapsEarthCover",NA
"164","ABS-UF",NA,"ABS-UF","Remote sensing","aerial photos","drone imagery","variable, pixel, 2 cm2","Monthly","","2017","2017","2017-01-01","Present","now","2019-12-31",3,"Sclater",".tif files","GIS Library",NA,"6","pastures","Open","Remote Sensing","Remote Sensing","","Remote Sensing",NA,"ARS Imagery Server",NA,"Research, Technology and Engineering","imageryBaseMapsEarthCover",NA
"165","ABS-UF",NA,"ABS-UF","Remote sensing","satellite imagery","satellite photos","","Once in 3 years",NA,"2002","2002","2002-01-01","Present","now","2019-12-31",18,"Sclater",".tif","GIS Library",NA,"80","pastures","Open","Remote Sensing","Remote Sensing","","Remote Sensing",NA,"ARS Imagery Server",NA,"Research, Technology and Engineering","imageryBaseMapsEarthCover",NA
"166","ABS-UF",NA,"ABS-UF","Remote sensing","historic aerial photos","rectified historic imagery, aerial","pixel, variable resolution","Irregular","","1940","1940","1940-01-01","Present","now","2019-12-31",80,"Sclater",".tif or .img","GIS Library",NA,"80","pastures","Open","Remote Sensing","Remote Sensing","ave_outgoing_longwave radiation","Remote Sensing",NA,"ARS Imagery Server",NA,"Research, Technology and Engineering","imageryBaseMapsEarthCover",NA
"167","ABS-UF",NA,"ABS-UF","Soil","Cmin","fire plot","ug/g soil","Yearly","","2003","2003","2003-01-01","2006","","",NA,"","excel files","",NA,"12","plots","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Mineral associated carbon, soil, mean or single measurement","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"168","ABS-UF",NA,"ABS-UF","Soil","DAP","diammonium phosphate, fire plot","g/m2; ug/g soil","Yearly","","2003","2003","2003-01-01","2006","","",NA,"","excel files","",NA,"12","plots","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","unresolved","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"169","ABS-UF",NA,"ABS-UF","Soil","CO2-C","carbon dioxide carbon","ug/g soil; mg/g soil","Yearly","","2000","2000","2000-01-01","2006","","",NA,"","excel files","",NA,"12","plots","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","unresolved","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"170","ABS-UF",NA,"ABS-UF","Soil","moisture","secondary dataset, fire plot","%","Yearly","","2000","2000","2000-01-01","2006","","",NA,"","excel files","",NA,"12","plots","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"171","ABS-UF",NA,"ABS-UF","Soil","MBN","microbial nitrogen, fire plot","ug/g soil","Yearly","","1999","1999","1999-01-01","2006","","",NA,"","excel files","",NA,"12","plots","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","nitrogen, organic, soil","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"172","ABS-UF",NA,"ABS-UF","Soil","N-min","fire plot","ug/g soil","Yearly","","1999","1999","1999-01-01","2006","","",NA,"","excel files","",NA,"12","plots","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potentially Mineralizable N","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"173","ABS-UF",NA,"ABS-UF","Soil","Cmin","fire plot","ug/g soil","Once","","2011","2011","","2011","","",NA,"","excel files","",NA,"12","plots","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Mineral associated carbon, soil, mean or single measurement","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"174","ABS-UF",NA,"ABS-UF","Soil","DAP","diammonium phosphate, fire plot","g/m2; ug/g soil","Once","","2011","2011","","2011","","",NA,"","excel files","",NA,"12","plots","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","unresolved","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"175","ABS-UF",NA,"ABS-UF","Soil","CO2-C","carbon dioxide carbon, fire plot","ug/g soil; mg/g soil","Once","","2011","2011","","2011","","",NA,"","excel files","",NA,"12","plots","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","unresolved","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"176","ABS-UF",NA,"ABS-UF","Soil","moisture","fire plot","%","Once","","2011","2011","","2011","","",NA,"","excel files","",NA,"12","plots","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"177","ABS-UF",NA,"ABS-UF","Soil","MBN","microbial nitrogen, fire plot","ug/g soil","Once","","2011","2011","","2011","","",NA,"","excel files","",NA,"12","plots","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","nitrogen, organic, soil","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"178","ABS-UF",NA,"ABS-UF","Soil","N-min","fire plot","ug/g soil","Once","","2011","2011","","2011","","",NA,"","excel files","",NA,"12","plots","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potentially Mineralizable N","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"179","ABS-UF",NA,"ABS-UF","Soil","types","soil survey","categorical","Once","","1997","1997","1997-01-01","1997","1997","1997-12-31",1,"",".adf files","",NA,"1","subsite","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil classification","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"180","ABS-UF",NA,"ABS-UF","Soil","soils list","soil survey","categorical","Once","","2010","2010","2010-01-01","2010","2010","2010-12-31",1,"",".doc file, shapefiles","",NA,"1","subsite","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil classification","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"181","ABS-UF",NA,"ABS-UF","Soil","nitrification","nitrification rate","g/ha/day N","Irregular","0 month","2000","2000","","2001","2001","",0,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","unresolved","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"182","ABS-UF",NA,"ABS-UF","Soil","denitrification","denitrification rate","g/ha/day N","Irregular","0 month","2000","2000","","2001","2001","",0,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","unresolved","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"183","ABS-UF",NA,"ABS-UF","Soil","phosphorus","","ug/g soil","monthly","1 month","2005","2005","2005-01-01","2006","2006","2006-12-31",2,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"184","ABS-UF",NA,"ABS-UF","Soil","phosphorus in resin","P conc in resin","ppm/cm2","monthly","1 month","2005","2005","2005-01-01","2006","2006","2006-12-31",2,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","unresolved","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"185","ABS-UF",NA,"ABS-UF","Soil","aggregate classes","RCREC","categorical, %","Irregular","","2017","2017","2017-01-01","2018","2018","2018-12-31",2,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil classification","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"186","ABS-UF",NA,"ABS-UF","Soil","AMF/DSE colonization","arbuscular mycorrhizal fungi, dark septate endophytes, RCREC","%","Irregular","","2017","2017","2017-01-01","2018","2018","2018-12-31",2,"","excel files","",NA,"3","plots","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","fungus","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"187","ABS-UF",NA,"ABS-UF","Soil","total nitrogen","pastures, variable stocking rate","ug/g soil","Irregular","0 month","2000","2000","2000-01-01","2001","2001","2001-12-31",2,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil nitrogen, soil, mean or single measurement","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"188","ABS-UF",NA,"ABS-UF","Soil","C13","RCREC","%","Once in 2 years",NA,"2017","2017","2017-01-01","Present","now","2019-12-31",3,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","C13","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"189","ABS-UF",NA,"ABS-UF","Soil","leachate N","RCREC","kg/ha","weekly","","2017","2017","2017-01-01","Present","now","2019-12-31",3,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","unresolved","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"190","ABS-UF",NA,"ABS-UF","Soil","leachate P","RCREC","kg/ha","weekly","","2017","2017","2017-01-01","Present","now","2019-12-31",3,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","unresolved","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"191","ABS-UF",NA,"ABS-UF","Soil","leachate N","RCREC","kg/ha","monthly","","2017","2017","2017-01-01","Present","now","2019-12-31",3,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","unresolved","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"192","ABS-UF",NA,"ABS-UF","Soil","leachate P","RCREC","kg/ha","monthly","","2017","2017","2017-01-01","Present","now","2019-12-31",3,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","unresolved","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"193","ABS-UF",NA,"ABS-UF","Soil","nitrogen","NIFA","%","Once in 2 years",NA,"2017","2017","2017-01-01","Present","now","2019-12-31",3,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil nitrogen, soil, mean or single measurement","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"194","ABS-UF",NA,"ABS-UF","Soil","nitrogen","NIFA, baseline","%","Once",NA,"2016","2016","","2016","","",0,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil nitrogen, soil, mean or single measurement","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"195","ABS-UF",NA,"ABS-UF","Soil","PLFA","soil phospholipid fatty acid, NIFA, RCREC","nmol/g soil","Irregular","","2017","2017","2017-01-01","Present","now","2019-12-31",3,"","excel files","",NA,"32","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","PLFA","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"196","ABS-UF",NA,"ABS-UF","Soil","microbial diversity","microbial enzymes, microbial RNA, microbial DNA, pre fire, post fire, RCREC","categorical","Once","","2019","","","2019","","",NA,"","excel files","",NA,"16","pastures","Open","Soil","","soil microbial diversity","Soil, Biodiversity",NA,"",NA,"","",NA
"197","ABS-UF",NA,"ABS-UF","Soil","cation exchange capacity","NIFA, baseline","cmol(+)/kg","Once","","2016","2016","2016-01-01","2016","2016","2016-12-31",1,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Cation exchange capacity, soil","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"198","ABS-UF",NA,"ABS-UF","Soil","CO2 emission","NIFA, baseline","umol/s","Once","","2016","2016","2016-01-01","2016","2016","2016-12-31",1,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","unresolved","Soil, Greenhouse Gas Emissions",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"199","ABS-UF",NA,"ABS-UF","Soil","Fe","NIFA, baseline","kg/ha","Once","","2016","2016","2016-01-01","2016","2016","2016-12-31",1,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Iron, soil","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"200","ABS-UF",NA,"ABS-UF","Soil","K","NIFA, baseline","kg/ha","Once","","2016","2016","2016-01-01","2016","2016","2016-12-31",1,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potassium, soil","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"201","ABS-UF",NA,"ABS-UF","Soil","Mg","NIFA, baseline","kg/ha","Once","","2016","2016","2016-01-01","2016","2016","2016-12-31",1,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Magnesium, soil","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"202","ABS-UF",NA,"ABS-UF","Soil","P","NIFA, baseline","kg/ha","Once","","2016","2016","2016-01-01","2016","2016","2016-12-31",1,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"203","ABS-UF",NA,"ABS-UF","Soil","NO3-N","NIFA, baseline","kg/ha","Once","","2016","2016","2016-01-01","2016","2016","2016-12-31",1,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrate nitrogen, soil","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"204","ABS-UF",NA,"ABS-UF","Soil","moisture","pastures, wetlands, secondary dataset, GWC","%; g/g soil","Irregular","0 month","2016","2016","2016-01-01","Present","now","2019-12-31",4,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"205","ABS-UF",NA,"ABS-UF","Soil","moisture","around eddy flux towers","%","monthly","","2016","2016","2016-01-01","Present","now","2019-12-31",4,"","excel files","",NA,"4","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"206","ABS-UF",NA,"ABS-UF","Soil","moisture","RCREC, secondary dataset","%","weekly","","2016","2016","2016-01-01","Present","now","2019-12-31",4,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil moisture","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"207","ABS-UF",NA,"ABS-UF","Soil","temperature","RCREC, secondary dataset","C","weekly","","2016","2016","2016-01-01","Present","now","2019-12-31",4,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"208","ABS-UF",NA,"ABS-UF","Soil","temperature","around eddy flux towers","C","monthly","","2016","2016","2016-01-01","Present","now","2019-12-31",4,"","excel files","",NA,"4","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"209","ABS-UF",NA,"ABS-UF","Soil","temperature","RCREC, pre burn, burn, post burn","C","Irregular","0 month","2019","2019","","2019","","2019-12-31",120,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","soil temperature","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"210","ABS-UF",NA,"ABS-UF","Soil","CFI Bio-C","carbon farming initiative","ug/g soil","yearly","1 year","1999","1999","1999-01-01","2003","2003","2003-12-31",5,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Organic soil carbon, soil, mean or single measurement","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
"211","ABS-UF",NA,"ABS-UF","Soil","Cum. Cmin","","ug/g soil","yearly","1 year","1999","1999","1999-01-01","2003","2003","2003-12-31",5,"","excel files","",NA,"16","pastures","Open","Soil","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Mineral associated carbon, soil, mean or single measurement","Soil",NA,"",NA,"Natural Resources, Earth and Environmental Sciences","geoscientificInformation",NA
