LTARSite Code	Category	DataSetVariableName	AttributeDescription	Units	TemporalResolution	StartDate	EndDate	ResponsiblePersons	StorageFormat	URLdataAccess	LocationIDoutsideNetwork	SpatialExtentDescription	PublicAccess
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	12/12/2001	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG34	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	12/12/2001	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG34	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min		Present	David Bosch	.csv			RG36	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min		Present	David Bosch	.csv			RG36	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min		Present	David Bosch	.csv			RG36	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min		Present	David Bosch	.csv			RG36	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG36	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG36	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG36	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG36	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min		Present	David Bosch	.csv			RG36	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min		Present	David Bosch	.csv			RG36	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min		Present	David Bosch	.csv			RG36	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min		Present	David Bosch	.csv			RG36	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG36	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG36	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG36	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG36	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min		Present	David Bosch	.csv			RG36	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min		Present	David Bosch	.csv			RG36	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min		Present	David Bosch	.csv			RG36	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min		Present	David Bosch	.csv			RG36	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG36	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG36	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG36	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG36	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	5/29/2003	Present	David Bosch	.csv			RG37	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	5/29/2003	Present	David Bosch	.csv			RG37	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	5/29/2003	Present	David Bosch	.csv			RG37	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	5/29/2003	Present	David Bosch	.csv			RG37	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	5/29/2003	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG37	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	5/29/2003	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG37	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	5/29/2003	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG37	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	5/29/2003	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG37	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	5/29/2003	Present	David Bosch	.csv			RG37	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	5/29/2003	Present	David Bosch	.csv			RG37	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	5/29/2003	Present	David Bosch	.csv			RG37	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	5/29/2003	Present	David Bosch	.csv			RG37	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	5/29/2003	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG37	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	5/29/2003	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG37	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	5/29/2003	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG37	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	5/29/2003	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG37	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	5/29/2003	Present	David Bosch	.csv			RG37	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	5/29/2003	Present	David Bosch	.csv			RG37	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	5/29/2003	Present	David Bosch	.csv			RG37	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	5/29/2003	Present	David Bosch	.csv			RG37	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	5/29/2003	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG37	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	5/29/2003	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG37	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	5/29/2003	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG37	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	5/29/2003	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG37	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min		Present	David Bosch	.csv			RG38	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min		Present	David Bosch	.csv			RG38	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min		Present	David Bosch	.csv			RG38	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min		Present	David Bosch	.csv			RG38	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG38	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG38	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG38	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG38	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min		Present	David Bosch	.csv			RG38	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min		Present	David Bosch	.csv			RG38	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min		Present	David Bosch	.csv			RG38	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min		Present	David Bosch	.csv			RG38	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG38	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG38	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG38	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG38	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min		Present	David Bosch	.csv			RG38	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min		Present	David Bosch	.csv			RG38	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min		Present	David Bosch	.csv			RG38	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min		Present	David Bosch	.csv			RG38	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG38	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG38	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG38	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min		Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG38	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG39	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG39	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG39	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG39	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG39	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG39	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG39	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG39	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG39	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG39	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG39	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG39	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG39	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG39	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG39	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG39	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG39	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG39	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG39	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG39	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG39	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG39	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG39	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG39	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	10/9/2002	Present	David Bosch	.csv			RG40	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	10/9/2002	Present	David Bosch	.csv			RG40	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	10/9/2002	Present	David Bosch	.csv			RG40	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	10/9/2002	Present	David Bosch	.csv			RG40	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	10/9/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG40	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	10/9/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG40	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	10/9/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG40	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	10/9/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG40	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	10/9/2002	Present	David Bosch	.csv			RG40	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	10/9/2002	Present	David Bosch	.csv			RG40	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	10/9/2002	Present	David Bosch	.csv			RG40	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	10/9/2002	Present	David Bosch	.csv			RG40	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	10/9/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG40	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	10/9/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG40	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	10/9/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG40	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	10/9/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG40	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	10/9/2002	Present	David Bosch	.csv			RG40	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	10/9/2002	Present	David Bosch	.csv			RG40	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	10/9/2002	Present	David Bosch	.csv			RG40	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	10/9/2002	Present	David Bosch	.csv			RG40	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	10/9/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG40	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	10/9/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG40	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	10/9/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG40	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	10/9/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG40	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG43	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG43	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG43	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG43	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG43	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG43	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG43	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG43	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG43	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG43	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG43	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG43	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG43	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG43	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG43	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG43	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG43	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG43	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG43	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	1/29/2002	Present	David Bosch	.csv			RG43	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG43	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG43	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG43	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	1/29/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG43	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	11/15/2007	Present	David Bosch	.csv			RG46	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	11/15/2007	Present	David Bosch	.csv			RG46	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	11/15/2007	Present	David Bosch	.csv			RG46	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	11/15/2007	Present	David Bosch	.csv			RG46	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	11/15/2007	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG46	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	11/15/2007	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG46	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	11/15/2007	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG46	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	11/15/2007	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG46	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	11/15/2007	Present	David Bosch	.csv			RG46	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	11/15/2007	Present	David Bosch	.csv			RG46	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	11/15/2007	Present	David Bosch	.csv			RG46	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	11/15/2007	Present	David Bosch	.csv			RG46	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	11/15/2007	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG46	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	11/15/2007	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG46	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	11/15/2007	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG46	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	11/15/2007	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG46	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	11/15/2007	Present	David Bosch	.csv			RG46	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	11/15/2007	Present	David Bosch	.csv			RG46	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	11/15/2007	Present	David Bosch	.csv			RG46	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	11/15/2007	Present	David Bosch	.csv			RG46	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	11/15/2007	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG46	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	11/15/2007	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG46	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	11/15/2007	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG46	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	11/15/2007	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG46	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	1/24/2002	Present	David Bosch	.csv			RG50	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	1/24/2002	Present	David Bosch	.csv			RG50	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	1/24/2002	Present	David Bosch	.csv			RG50	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	1/24/2002	Present	David Bosch	.csv			RG50	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	1/24/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG50	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	1/24/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG50	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	1/24/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG50	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	1/24/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG50	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	1/24/2002	Present	David Bosch	.csv			RG50	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	1/24/2002	Present	David Bosch	.csv			RG50	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	1/24/2002	Present	David Bosch	.csv			RG50	closed
GACP	Soils	Raw voltage V4	Raw voltage V4	mV	30 min	1/24/2002	Present	David Bosch	.csv			RG50	closed
GACP	Soils	Soil Moisture	Soil Moisture	%	30 min	1/24/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG50	open
GACP	Soils	Soil Conductivity	Soil Conductivity	mhos/m	30 min	1/24/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG50	open
GACP	Soils	Soil Salinity	Soil Salinity	g/L	30 min	1/24/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG50	open
GACP	Soils	Soil temperature	Soil temperature	Deg C	30 min	1/24/2002	Present	David Bosch	.csv	https://www.nrrig.mwa.ars.usda.gov/stewards/stewards.html		RG50	open
GACP	Soils	Raw voltage V1	Raw voltage V1	mV	30 min	1/24/2002	Present	David Bosch	.csv			RG50	closed
GACP	Soils	Raw voltage V2	Raw voltage V2	mV	30 min	1/24/2002	Present	David Bosch	.csv			RG50	closed
GACP	Soils	Raw voltage V3	Raw voltage V3	mV	30 min	1/24/2002	Present	David Bosch	.csv			RG50	closed
